,0,1
383,-23.793203,-90.7271
384,2.796674,-81.97513
385,-21.161772,-91.37557
386,-23.404467,-92.24312
387,3.3394258,-80.786125
388,-24.178566,-84.66075
389,8.423239,-57.73735
390,-7.216218,-62.884228
391,-20.295092,-56.924232
392,2.596943,-45.84926
393,-13.437341,-58.664238
394,2.7532299,-71.89497
395,33.93111,-48.750088
396,78.51725,-57.105885
397,59.575504,-44.263874
398,35.487003,-32.423042
399,49.550983,-7.379784
400,84.499306,-56.44399
401,75.132416,-24.070227
402,16.840986,6.9809566
403,24.127552,-20.360073
404,9.2683525,3.1176562
405,6.4869,-29.160505
406,-43.580204,-28.290867
407,-77.66215,-33.32055
408,-75.86086,-31.881987
409,-77.59124,-50.167973
410,-68.21071,-57.49109
411,3.017157,-21.384499
412,58.53404,-46.19614
413,25.866333,-27.67802
414,-74.30263,-30.641174
415,-72.59505,-33.38676
416,-54.075436,-61.610367
417,-66.34212,-55.274647
418,-42.33743,-54.14929
419,-49.730225,-50.08827
420,-20.610037,-25.650986
421,53.27464,-46.494114
422,37.94342,-31.242907
423,4.588696,-16.958008
424,85.233284,-39.30296
425,7.861018,-13.90574
426,47.035793,-7.0857635
427,93.046684,-43.76302
428,89.91026,-23.5002
429,74.987335,-32.213875
430,79.74002,-36.930187
431,68.1252,-45.55709
432,66.82192,-31.208939
433,66.94131,-31.127028
434,67.36922,-43.391262
435,68.26478,-43.03897
436,-17.475935,-2.9716556
437,-44.395504,-7.669409
438,-64.48989,-0.42556995
439,-26.81121,-7.6147413
440,-54.50448,-1.9789106
441,36.76558,-27.722221
442,-21.260433,-6.9433174
443,-12.313213,-3.7210217
444,-54.960903,1.4716122
445,-4.0219193,-7.605399
446,-8.451868,-11.349707
447,-71.25381,0.47400206
448,-70.6526,0.5231855
449,8.938165,-13.710746
450,101.37233,-7.937454
451,88.099075,-50.6686
452,79.98865,-21.514479
453,85.909096,4.1773496
454,21.911747,3.3699276
455,77.31123,-40.768517
456,0.29528287,18.200386
457,-7.101705,84.818245
458,-13.29151,75.38812
459,16.703863,27.99682
460,24.065332,20.668444
461,-22.964233,29.9351
462,-4.429891,20.049133
463,46.18287,-22.347803
464,0.33376065,18.048315
465,7.3050117,61.50354
466,49.50603,1.3060507
467,83.79171,-47.076756
468,34.961994,26.983889
469,20.677988,16.977007
470,28.404905,12.451917
471,38.566196,22.225597
472,31.270317,31.642567
473,17.768564,33.656574
474,19.78932,33.425663
475,7.4228277,55.069206
476,45.04002,-21.590431
477,15.519673,64.4786
478,19.842213,47.89434
479,8.356003,75.25512
480,25.421085,16.55451
481,32.085842,3.5298207
482,73.581635,-20.700333
483,24.700262,-5.1153545
484,85.25963,-55.93589
485,76.18117,-23.430473
486,62.701557,25.364456
487,32.11384,13.693009
488,67.575554,-25.824001
489,56.97379,32.387417
490,41.37487,64.49746
491,38.016937,18.97609
492,66.40874,10.116465
493,66.34861,24.718979
494,42.47324,63.46221
495,35.30905,11.958909
496,45.1152,-19.947739
497,47.668907,33.087387
498,76.61078,-39.58734
499,53.924286,20.403246
500,44.81587,-26.7409
501,38.771645,20.880066
502,68.09417,3.4806607
503,52.61003,49.67937
504,79.35017,-40.427658
505,55.06937,30.62379
506,62.868633,25.288242
507,43.332756,61.3547
508,44.8382,-26.622087
509,38.985752,37.267365
510,37.73918,63.026196
511,60.24333,-14.047432
512,74.046906,-20.13601
513,82.7881,-25.585745
514,71.0666,13.252167
515,14.125442,23.759115
516,15.788593,21.44065
517,4.9401436,17.92145
518,28.600668,6.8985744
519,28.128485,22.709717
520,-20.57282,52.330288
521,7.110809,54.744728
522,77.49947,-41.7534
523,92.672165,-35.988228
524,76.62861,-27.961052
525,89.9279,-34.955788
526,11.537205,75.2751
527,23.61925,81.94039
528,1.9079977,67.15544
529,10.691116,31.410086
530,28.197277,20.63929
531,27.292122,17.39721
532,74.3346,-56.531673
533,0.25472954,57.447372
534,-6.329832,71.89562
535,-7.7278743,79.30926
536,-14.6946335,46.622253
537,-13.423306,75.0197
538,-17.588358,46.20496
539,-25.641344,75.70936
540,-17.56057,66.55364
541,-19.623333,59.10585
542,-22.108335,46.435356
543,-22.032429,47.89984
544,-22.862995,47.11793
545,-41.946438,62.826534
546,-23.00912,47.1411
547,-6.231479,31.10284
548,-55.05166,65.50559
549,-52.76007,64.58774
550,-42.5179,50.439537
551,28.403555,5.64236
552,11.08089,6.0893292
553,10.316385,18.569597
554,-74.87299,38.96261
555,-33.807243,26.836332
556,62.470085,-31.295048
557,41.78892,-31.588734
558,-42.80559,29.794985
559,-76.70479,27.57858
560,-68.18309,30.72609
561,-40.039566,15.036254
562,3.839326,-14.267597
563,46.492374,-5.1650043
564,73.12665,-29.935371
565,6.0994515,25.344477
566,11.033414,20.141785
567,-26.124538,51.914898
568,-32.72274,67.824974
569,35.387196,7.4879913
570,1.0916203,22.013813
571,-12.811687,61.919415
572,-44.534794,68.179115
573,-44.917305,68.75611
574,-28.338669,77.89705
575,-41.40014,64.04708
576,-23.792479,47.987198
577,-18.773575,43.21297
578,-24.855549,53.568607
579,-23.035593,46.535854
580,-57.559753,51.078712
581,-33.042133,24.728462
582,-58.14623,50.98392
583,-64.64803,49.361294
584,-29.997766,25.088102
585,-75.05605,30.298618
586,-41.08559,29.976065
587,-75.06833,30.245863
588,-32.94268,10.663918
589,-74.30075,28.854692
590,-88.17001,13.752554
591,-70.32643,32.23423
592,38.201664,-28.756737
593,-17.883389,9.216877
594,-10.237822,5.179574
595,16.872839,8.885649
596,-14.778188,4.8086987
597,-56.28058,-4.8499713
598,-80.98069,-7.4255238
599,-20.823284,-10.331561
600,-73.555916,-8.147729
601,-52.931034,1.3116411
602,2.1366549,-5.910898
603,2.3412778,-12.124245
604,16.161196,-13.804541
605,-2.5730183,-10.099074
606,-34.56048,20.06202
607,77.63458,-3.1471803
608,17.8577,6.9815598
609,7.127789,-27.734455
610,-75.297325,-26.121803
611,-96.67229,-12.318472
612,-67.90928,-16.301672
613,2.1690621,-13.666373
614,16.562412,-15.303072
615,0.19144015,-3.317959
616,-66.15501,5.4240212
617,-7.1549296,-13.209517
618,-64.49503,-0.33941388
619,-8.626773,-7.415415
620,-59.98059,6.917831
621,-34.456955,19.71721
622,11.725433,6.7602634
623,9.580919,-24.099741
624,-4.181268,-12.402855
625,-61.485355,0.6756072
626,-3.451577,14.649586
627,18.40815,7.6302943
628,16.860596,9.385624
629,-35.483223,-11.330235
630,-25.779097,-10.884529
631,7.126758,-15.263271
632,12.342058,-6.2888384
633,8.499658,-0.78868705
634,14.337635,-25.996449
635,-36.7866,-8.94945
636,63.88849,-31.446651
637,8.688229,1.7362435
638,13.858981,-25.820074
639,-7.972278,-14.966742
640,-21.549282,-10.686951
641,-41.139336,-8.377716
642,-9.259818,-2.6533453
643,40.864655,-14.833099
644,3.047055,-10.322598
645,-2.8722863,-10.476718
646,-59.40827,8.481344
647,34.208668,-6.74102
648,-17.235247,19.331966
649,-72.015915,35.693974
650,-67.39786,49.32576
651,-75.019875,34.55648
652,-47.28181,50.850014
653,-65.87904,53.93376
654,-38.690266,18.713074
655,-3.8601098,-5.072199
656,-0.86755526,22.936789
657,-28.800926,25.129078
658,-52.450794,48.559753
659,-41.416306,31.462727
660,13.436159,10.527635
661,14.763255,5.6150146
662,-14.960636,5.9452677
663,-17.355022,9.4692545
664,-73.10007,19.49871
665,-87.80199,2.7909367
666,-69.85534,4.7407923
667,62.097122,-31.620378
668,-71.72677,0.71962255
669,-19.30428,-0.63840634
670,-72.95351,19.340961
671,-88.31009,-2.3521087
672,-84.17397,6.3831058
673,-82.20918,-5.5466104
674,-24.044264,5.9601593
675,-84.17769,-7.661555
676,-82.99413,-8.723281
677,-84.62243,-24.986692
678,-44.877205,-25.35262
679,-85.175545,-26.52346
680,-94.85151,-9.797363
681,-58.484104,-22.67532
682,-0.13907716,-14.099991
683,22.907036,-39.379177
684,36.09163,-31.05496
685,-59.331394,7.9962153
686,-86.70069,12.269436
687,-86.02583,14.033534
688,-84.71585,11.965334
689,35.81974,-6.796223
690,-51.17876,3.957577
691,-10.886383,8.375992
692,65.97433,-42.6568
693,7.4025836,-25.836775
694,37.343136,-29.809298
695,0.4718507,-9.167372
696,9.020576,-14.97465
697,81.89278,-46.667538
698,-2.9737937,20.432611
699,17.310965,-2.291312
700,66.03001,-38.159443
701,-18.012888,25.317509
702,-4.317244,11.615535
703,12.896131,13.241887
704,-15.980611,9.823409
705,-31.250423,32.915287
706,14.102153,-11.995613
707,53.661854,1.0421051
708,-4.1696887,25.213865
709,75.04536,-35.43077
710,-24.785643,53.66684
711,-35.25541,67.92479
712,-31.810307,68.65167
713,-13.687854,27.230228
714,-3.1020334,30.929295
715,-35.288815,73.92823
716,-47.59268,59.46015
717,3.3046987,39.650845
718,46.949493,-17.208204
719,29.807234,3.2730427
720,5.7938886,25.57358
721,7.5731487,22.746689
722,14.628022,20.645288
723,18.7745,13.625753
724,-23.136803,44.33221
725,-23.242092,44.310253
726,-40.37995,30.45043
727,-53.224342,46.41129
728,65.104294,-34.98129
729,-3.4756005,-1.1465834
730,46.426216,-22.294683
731,17.356941,-2.1510677
732,-12.890045,24.815973
733,-35.415874,73.800606
734,-24.408283,64.340645
735,-22.258383,46.48251
736,-24.70834,53.549725
737,-32.882618,33.14789
738,-58.560818,47.05443
739,-62.000507,50.987183
740,-64.68648,59.233273
741,-63.79254,64.09683
742,-15.729534,25.932682
743,-49.183624,61.940147
744,-57.828495,68.58661
745,-36.752586,71.822556
746,-6.31248,23.012081
747,-3.2177804,27.833632
748,-28.079838,39.64772
749,2.087422,53.92002
750,-0.74210584,31.950495
751,4.9079447,26.064535
752,-21.958185,46.42834
753,9.953748,55.87304
754,-18.12267,66.509514
755,-9.477988,45.840225
756,-9.551187,43.41349
757,-17.417696,82.76561
758,8.777901,42.67825
759,10.856795,28.358213
760,19.271072,16.968613
761,-35.27692,68.430275
762,-5.490135,52.128616
763,2.2069972,29.448448
764,-13.757371,56.971092
765,-41.05071,73.59164
766,-30.161171,75.84169
767,-19.07975,44.32793
768,6.7553844,13.408684
769,-21.474438,50.226723
770,-38.34753,39.72393
771,-55.37237,65.27697
772,-26.380497,22.21211
773,-46.268494,52.11542
774,-54.352043,57.904335
775,-59.07273,53.200962
776,-38.730637,39.97669
777,-33.594933,27.964918
778,-58.927288,45.502655
779,-47.657063,50.21262
780,-62.782066,53.776314
781,-65.92667,47.409843
782,-74.88116,29.717821
783,-75.0392,29.605545
784,-82.0356,23.037203
785,-30.335686,14.857088
786,-73.572014,27.356588
787,-63.5575,28.151285
788,-74.33134,28.909466
789,-82.484024,20.216381
790,-74.53485,7.5368476
791,-87.22707,12.650897
792,-82.70364,14.612213
793,-63.66466,9.980202
794,-82.98008,13.792758
795,-87.305756,14.312786
796,-87.50774,12.712018
797,-37.858765,11.168322
798,-72.70429,9.253001
799,-58.088238,9.884203
800,-67.67704,32.269382
801,-85.52352,19.128853
802,-10.629432,-4.659155
803,-60.07413,2.3273666
804,-68.20145,30.793139
805,-68.9174,18.7584
806,-50.466736,24.353436
807,2.91127,-3.1162083
808,49.45078,-5.746057
809,85.159485,-49.916115
810,88.353386,-50.321716
811,62.57802,-4.4246235
812,73.91382,-26.362505
813,65.53148,54.34729
814,76.03441,26.232965
815,69.62249,20.90675
816,70.10111,30.715076
817,48.884098,0.47734746
818,85.677345,-47.06954
819,59.545933,-62.249992
820,47.81944,-0.58149654
821,85.0222,-54.342384
822,95.02555,-13.877488
823,89.571,18.350067
824,68.589195,-26.040031
825,46.06629,-26.452185
826,92.559166,31.102129
827,46.085663,0.29656854
828,84.978065,-45.394493
829,81.77798,17.789295
830,91.31185,23.092398
831,90.90586,23.884897
832,88.71431,25.248812
833,87.76737,28.641191
834,87.6404,33.720047
835,87.55282,28.910213
836,86.77636,29.076914
837,86.86645,32.537956
838,86.75278,32.959274
839,86.79082,32.473953
840,86.59336,32.824646
841,80.39108,30.598915
842,77.588,34.776962
843,48.095787,-0.737152
844,85.714455,-47.005135
845,82.62013,17.157679
846,90.54416,24.569448
847,90.51857,27.21361
848,80.169754,19.976282
849,89.80886,38.39208
850,87.35152,28.348326
851,87.50013,26.06741
852,87.381035,33.530884
853,77.74773,35.322567
854,101.22236,-6.3402042
855,62.803738,-1.2463669
856,78.92387,-22.422977
857,87.27068,7.970377
858,86.03363,9.219355
859,85.41969,25.582388
860,72.913155,-11.328147
861,84.90909,20.39843
862,47.666862,-0.56126773
863,71.790375,-28.421911
864,95.416885,29.49423
865,94.781296,30.879208
866,94.72811,33.99518
867,93.53009,33.26615
868,92.64201,34.806736
869,89.02791,25.479362
870,89.777954,25.223904
871,90.81477,35.624947
872,87.761444,34.116898
873,90.426056,36.399216
874,88.98954,36.20551
875,89.22493,36.359444
876,88.87071,35.393547
877,88.916306,35.848675
878,88.635765,37.463867
879,84.1438,42.956314
880,87.98994,37.91427
881,81.16019,25.984251
882,84.15453,36.898045
883,86.93766,32.99669
884,85.68337,29.531424
885,85.35213,30.99333
886,85.1618,31.107632
887,51.913364,36.31679
888,70.81917,47.577564
889,52.870247,44.1226
890,78.20511,40.200714
891,81.00009,47.352585
892,79.7508,49.64298
893,81.42977,52.17148
894,84.86531,31.098583
895,72.10048,39.02654
896,72.69185,37.864162
897,72.10012,41.562653
898,65.2336,65.86824
899,67.69504,66.98105
900,65.927864,67.06948
901,62.93721,65.75683
902,61.431084,66.338234
903,-1.0730873,-17.706951
904,-20.246836,-22.027607
905,58.32679,-46.102123
906,-42.223698,-29.730307
907,-74.24085,-32.44183
908,-73.40691,-36.821613
909,-63.329716,-73.2074
910,-56.59076,-69.91051
911,-75.91321,-36.848328
912,-63.039448,-73.65808
913,-62.986893,-73.90063
914,-25.213366,-48.332615
915,-37.910057,-45.371414
916,-20.21818,-22.394669
917,-5.4683285,-18.993519
918,-67.949615,-19.73165
919,-70.067535,-27.233671
920,-50.363705,-22.328358
921,-67.0653,-26.967484
922,-43.424454,-28.723532
923,-76.6397,-33.328484
924,-72.712585,-38.286274
925,-65.60867,-39.295265
926,-41.290558,-28.342257
927,-76.25908,-33.258442
928,-71.76287,-33.77147
929,-64.21476,-71.56649
930,-76.14745,-36.59979
931,-70.40519,-72.681046
932,-62.83551,-72.93191
933,-66.38298,-67.768654
934,-65.873405,-39.689697
935,-77.728325,-37.25865
936,-75.333176,-36.525497
937,-70.91123,-62.140396
938,-70.87934,-62.147354
939,-66.818695,-68.136795
940,-25.010422,-37.80308
941,-61.216087,-62.260365
942,-63.808258,-42.753185
943,-66.19172,-36.109974
944,-57.112244,-45.213707
945,56.799995,-50.423687
946,-77.50641,-35.215645
947,-73.2727,-37.82177
948,-65.910545,-38.78222
949,-4.600711,-16.69367
950,-62.41604,-18.614971
951,-62.065697,-16.610365
952,-77.0625,-8.1150055
953,-82.92006,-8.810832
954,-72.960144,-24.60197
955,-89.97877,-15.378529
956,-85.95094,-19.479769
957,-85.34715,-18.387234
958,-74.532715,-29.527493
959,-73.584656,-30.80458
960,-74.0204,-32.26606
961,-75.78744,-33.617973
962,-77.09049,-34.978737
963,-77.05357,-35.04172
964,-63.235226,-72.72549
965,-62.960445,-73.55988
966,-62.900105,-72.88687
967,-63.080364,-72.44354
968,-65.40188,-69.07694
969,-64.06204,-70.52537
970,-65.60118,-68.92017
971,-64.35689,-70.48602
972,-62.21595,-72.953636
973,-65.198654,-69.8387
974,-64.485405,-70.36089
975,-61.85923,-73.47991
976,-71.20196,-72.70626
977,-65.113014,-69.69035
978,-24.927359,-37.9527
979,-64.1089,-70.77521
980,-62.54852,-72.394356
981,-62.201588,-72.636795
982,-61.913067,-73.00374
983,-63.92675,-70.4595
984,56.406536,-49.786755
985,36.93212,-41.000828
986,-62.327602,-71.74512
987,-65.89693,-67.2851
988,-32.195473,-35.799892
989,-44.93938,-69.21079
990,52.688316,-46.58724
991,36.576572,-41.477192
992,53.795998,-47.09123
993,-44.97169,-30.568518
994,-46.711678,-31.985441
995,-73.42913,-37.923496
996,-70.8591,-62.03855
997,39.611683,-33.891655
998,-60.268894,-19.53263
999,-3.6594946,-18.524443
1000,31.542662,-9.454521
1001,-38.192142,-4.263427
1002,-21.06556,-5.769954
1003,-15.712746,-13.628472
1004,-22.271051,-9.888775
1005,4.5453944,-15.776224
1006,21.24361,-14.426258
1007,59.20094,-23.333147
1008,-26.307926,39.116474
1009,-38.42676,40.688953
1010,-33.74212,61.417725
1011,28.573563,-1.0848938
1012,-10.774193,59.650047
1013,-31.42057,75.62026
1014,-25.725409,63.808987
1015,-30.189512,74.09285
1016,-30.581293,73.37708
1017,-10.800861,59.300755
1018,-31.239023,75.67374
1019,-31.097607,77.05798
1020,-30.988735,77.0885
1021,-25.068096,54.444927
1022,-74.84117,42.513252
1023,-58.247265,43.710194
1024,-59.303795,61.38515
1025,-58.387833,44.221058
1026,-41.201855,31.393175
1027,-8.22227,12.657136
1028,-14.609688,12.209062
1029,-38.75968,16.698938
1030,-2.7649047,-8.873382
1031,14.828624,-9.997738
1032,-0.64806926,21.881678
1033,-2.5469909,25.247234
1034,35.674667,9.010778
1035,1.3030974,34.64838
1036,41.968235,2.4671392
1037,62.068954,-65.498146
1038,39.855865,73.80429
1039,40.32245,69.25216
1040,35.225178,62.283863
1041,11.431216,69.441635
1042,17.896912,79.469635
